split,filename,n_boxes,class_ids,primary_class,yolo_valid,width,height,aspect_ratio,format,readable,is_near_grayscale,md5
train,i_578_png.rf.b8bc91980b84f087d8668e80bccbd62a.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,00c86fd02f48a17682f3da8d96cf996b
train,i_579_png.rf.11ed244185a83d616c1fd5556d48f604.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,819e29d8e7b8914a283f5e821569cf80
train,i_57_jpg.rf.4f01a22bff561914feec9622cb92fe04.jpg,1,0,0,True,244,203,1.202,JPEG,True,False,a83e5f94d125379c21de1f64237366e5
train,i_580_png.rf.293e2e6d23ba3596878d348828520525.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,fbd47f8fdc58b9f77f2f95002769083e
train,i_581_png.rf.39a15c34dfc0b80cfc7a7d2e018a917b.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,d3ee06e9c31fefd7ebd905ca2dbb0c06
train,i_583_png.rf.96bd46471956ca136c1ad2b90f6f9b6b.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,d176d8126fb86382792292999e88ac2b
train,i_586_png.rf.b8f18e6aa32c4726fd8558c2862901d6.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,7f385b284f02dc9b7c976feea5dd4b4a
train,i_587_png.rf.c2db13729917a3d933986fc302f16e6e.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,53041a0c14ade2cf3de753bd95e511c8
train,i_588_png.rf.286ad6366c3a67f679984ef96b21be02.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,4c988251886f84cd15040b300f8b4622
train,i_589_png.rf.8eccd6f14dbd5d7603b2f74009bf9384.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,821dfa004c0f2e6e02da17c248c0ba7b
train,i_58_jpg.rf.b4884abcfb1b605163002cdca0ba4851.jpg,1,0,0,True,277,168,1.6488,JPEG,True,False,0f3cc1be0b657061a57eb8b05db97015
train,i_590_png.rf.c13b4f0f51f2f6daedc0f98c40066204.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,d0956f68c8e5ffaadd3962a02a027442
train,i_591_png.rf.ee7540baefd4c21c05bf0ebb9adb3763.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,a4ac717bb15118dafdad0035196bf121
train,i_596_png.rf.9bc99644d7a21d064ab88691cb0f5054.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,94b4a730d97c1312a82eea6c69207b6f
train,i_598_png.rf.373d20eb8634afcfcede402408346e55.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,054ab2448a1bd030a138585e915891ed
train,i_599_png.rf.8533ccaddbc33db50836646cd26da007.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,4b8f661dcf71abec060480b3435e3f75
train,i_5_jpg.rf.8698ba780974e7c5e1c9ac5c75e4450d.jpg,1,0,0,True,379,227,1.6696,JPEG,True,False,a8fbb61b6211a25e0f0aa9fc84d7736e
train,i_600_png.rf.44b73ac7d68c321d803786944d41981d.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,c96b29d9a00adc68efbd5360df0088ea
train,i_602_png.rf.fe7f99e43197a65de30ac3731a459ae3.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,403699ff4412e3a68a1d77d64c1f70fa
train,i_604_png.rf.da0fa688d35550289a721e3fb1a83b30.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,91f7f68d7921f1f77162080472a8a767
train,i_606_png.rf.f21623281280a6dafb46066587185770.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,45dbca757d2097b37f0c2c473c55cac6
train,i_607_png.rf.aab6eed92e397f40b5c756cda970bdb1.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,aca79336c7c78e42edab15ba0c48eb49
train,i_609_png.rf.ca2dae0b5dbfa384de8faa882bb359cf.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,b9f124298529ae546ab06a4e49abd736
train,i_60_jpg.rf.e82fcea147599ccf8b6edc0091911a3c.jpg,1,0,0,True,141,130,1.0846,JPEG,True,False,744d52db44568bc6140510d5b14238ce
train,i_610_png.rf.f54dcc7f0376f746e028ba50865e2501.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,fd0f4854b434a87d98d4b3d3738213ec
train,i_611_png.rf.1c3bf104d96cac330074bbac8b485e00.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,e1538ad2fa702f7db1afe11737126ecf
train,i_612_png.rf.8975a956bb61cfbdbc1b55423122e4df.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,55c1ef63f0aa8a3cbdd7fb9271750eb6
train,i_613_png.rf.051199c8ca89870b688e85d469da2b21.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,e04cff48bc7fd197a5c33007e2eca13e
train,i_614_png.rf.1140ef4661e354e18e3b624144dcb6b4.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,d31c0967e957586c02e14bc3900740ec
train,i_617_png.rf.47a58c5c406fca7c1b39f634ebaf43e6.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,cefb72138936f4404d6f6c8746446f01
train,i_618_png.rf.c52d2246e760175e886193892f857a24.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,1f51967d01ad9e8a5f9c2eb4e8a99c64
train,i_619_png.rf.7e1f35f91a717c2ad30c12cbe84dda13.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,352670773ef4ddc43306fe1cbce40044
train,i_620_png.rf.c8ebab73bf6684a81f9c2ea6a0d9e61c.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,73b83e2b34cfca969e1eed748d130d1b
train,i_621_png.rf.6aff9279aed619f38b8c07645a0d2318.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,1ed250ddbd101eecfb08b3c843e7ca69
train,i_623_png.rf.fba0bf1105e45bc0b99bf6a0d9297511.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,343b9c1778c9e28a2d947be06e98e0e4
train,i_625_png.rf.5c83e7d45cb2cd8655b2b90e58e823f7.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,bd4bf5558f748bb125ac9e67a04e707b
train,i_628_png.rf.effe7a753331dfb1c6be855f9ab481d7.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,f539458133cd4a99aa9578c93c1105ac
train,i_629_png.rf.fe64f38a8138000d29e9537010d95dc8.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,6b134e3c2aac60775c9a9d8ee0c29582
train,i_62_jpg.rf.f91709c02f3d8c0c8da7699486bcbfc1.jpg,1,0,0,True,154,132,1.1667,JPEG,True,False,2464bae01fd24c726fee45ec8e15b392
train,i_630_png.rf.3869cb1d5cbd67021e872dcad5a278b4.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,e5712acad142bb2770bbb0407f49f897
train,i_631_png.rf.a210560e26b7dea150daceed0313b77f.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,a77e42e4073ace4628d7c36fda198c30
train,i_633_png.rf.ae804f06306da15b5bd3eabab1864151.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,060d3281edf755efe3d7c30c10bf7125
train,i_634_png.rf.59b3efe3be33ab9d81e927aa11aaa765.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,7d1887e740742ea9138061cc345b139e
train,i_635_png.rf.e7932a442ee568b9597e680b84e337a0.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,5dcd90311d8e2d1632567611a27ac816
train,i_636_png.rf.c660fc1782e5916b98fb7a2a3b128f41.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,a10cdb5e60654b1f6fcb373c707d0ffe
train,i_639_png.rf.ea7f7b5029fb03379466108c28eddd14.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,b62a8e32e586d07cbc3f7ff2b06511a7
train,i_642_png.rf.5af186a4107bc08e5abf390c42e60265.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,efe07b5e551cde39f2f1f774ae3598d0
train,i_644_png.rf.298e4598a525f4682e624a4a1bc89a85.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,bd0699aeba89d75559fcb0d3e3016d0e
train,i_646_png.rf.680508a2898dece5adda3425a0e219a9.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,cfd43bc92f754a6af15ee756643661a4
train,i_647_png.rf.98d66a1600f18ab1b3b7ca7b614c5962.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,370251c329747077f6b83e66cff7a0bd
train,i_648_png.rf.3f2fec0dbb8e77e3dbdff9595d4c9e16.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,48c9f00249de6a85873913e0e6a1473c
train,i_649_png.rf.c5a086b73a23f01fac124cd6daf3cadd.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,4d6ff08db67609c946f4aec620fc8df2
train,i_650_png.rf.11fc7c87ccae682db570f41787c75a2b.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,6ed9a3cbe0b06efccaf0efdeb621536b
train,i_651_png.rf.1ab8a7a7639680784930e9e6df6c0ebb.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,6f0cccbeba83cb84de8d85ac9e6a3050
train,i_652_png.rf.424358787b8fd2732a65f52f41809e84.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,6cde37909a2b8571e5d8ca51d53e063a
train,i_654_png.rf.af9a31ae1d91442f4999c44f7d94ad80.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,d0207890534f82eedf97e637698d1f51
train,i_655_png.rf.4dc5c3b5ec6b35c918acec392ec99d7a.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,4247b4b0c02e3fce62184440e1e486fb
train,i_656_png.rf.9e685e3f39880fc5d44ac46fbc8ebd47.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,61f9f753c1429943779bcc1aa671463b
train,i_657_png.rf.16d341e7e29496ae44457eeb822505ad.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,fbc7303e55a6f2bd1262275ff49c59a4
train,i_658_png.rf.8cfeb01733789c91eba82eab758b5cbe.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,f854b516eeca186e2adad3923ff1376b
train,i_659_png.rf.29ea576dcafee7b4e5ffe33771b1aac0.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,0ecfbaa99b14d6386abb998d02e2408b
train,i_65_jpg.rf.bec3f0175620191263770c9c7af53b6b.jpg,1,0,0,True,358,217,1.6498,JPEG,True,False,a09d6241a359dea5e73778cb003ddf89
train,i_660_png.rf.0c9253ef76084023b5cbe33622e8df14.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,46cbbba16fa8a52dfc56e2c8ccce4337
train,i_662_png.rf.e0ceebadc5fb2a75f0ad6cf5d0eb6459.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,f62be1f5d122dd588b758976b28fa1ab
train,i_663_png.rf.890c8c7b666e613812b297c0819671b1.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,acdb9234c068ff9cf446bbb09ffbb90f
train,i_664_png.rf.a851934e35192c8c936a5810ef91fa77.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,6f1c0149d61dc7504414c48e8cfa0585
train,i_666_png.rf.f76444613c1d377deb418d9c1cd58033.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,abfb2a2abae55d74c62c37814678078e
train,i_669_png.rf.a6b6fcd94c985f104c96e85d4717022f.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,8b88ad8063cd05e6db0a14a6a2a745a5
train,i_66_jpg.rf.05b405d31e33aeefe211b7152f4ffa51.jpg,1,0,0,True,300,246,1.2195,JPEG,True,False,cda809af9ea950f96d67b664997eb2cb
train,i_671_png.rf.243291ba8c7c984ec4ae50b7c7e58e8c.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,3a58ff6f242e2286f16294805e871c86
train,i_672_png.rf.f087499d8b078c63e2aedc59f1e89d85.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,2992ac34a2e098b149e0af2df560a13b
train,i_674_png.rf.3785b8a0e10d1996ec9797427b483d99.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,24aab3cd3cf25df86ec2874d3ba5be0c
train,i_675_png.rf.5bd416261645b884b9a63135fb590bbf.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,0a9e1b334339f628b5bde144a78b5742
train,i_676_png.rf.b7ade8d72c425bf22e5895e891f5cfa3.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,622118f2f61bd609ab7671dff32779fb
train,i_677_png.rf.2dfde4d71c8745ede8c453715857a13c.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,5aa409e4173dab639531fe171bfd0d04
train,i_678_png.rf.65acd3519b2cbaa00bf05b96153f33f7.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,38bfdc0c616c1e86d49d044799a9e505
train,i_67_jpg.rf.a3a4f1979f1e8d66015696660565ffc1.jpg,1,0,0,True,328,218,1.5046,JPEG,True,False,80d8d85e7d5e4d2c58fb8c50a77011de
train,i_680_png.rf.770e11fd643379fc4093f9b0e088bef2.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,0344e392009617f8d394c7fa694caab3
train,i_681_png.rf.bdeda45ec78db0992727afff81efa37b.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,4b20074b333661bdb424a95c240487da
train,i_682_png.rf.eea5d1bc1e72fa4d5b0ee2d8b61b48c7.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,5b6a9e9e3f652f34c822204c5599c02f
train,i_686_png.rf.a030644b8eec04ffbcf576711cd338f8.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,8bf2cc073d756e6450101ad9ae4f6245
train,i_688_png.rf.8912b0d0777fb7906bf56b4b7746d507.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,ae377c72849b85b4a7bf17be7b201e6f
train,i_68_jpg.rf.eba3671dca27dbf85075886ced7d2e87.jpg,1,0,0,True,311,226,1.3761,JPEG,True,False,73e4f10fd9df30c665829d37c2c73f42
train,i_690_png.rf.eab8e645b36e38cff9d8f8e72610e5ff.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,0455da916137017e9adae618b946e00c
train,i_691_png.rf.75b8fbc764d217dbbf3ad9e6f2b6c2af.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,504005235b542fd3ba99f793d59f40bc
train,i_692_png.rf.ca00a5ebbb17500c27041a02014f009f.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,0c856fa78abc2e561f390dac389ee928
train,i_695_png.rf.08657216aa53a6038ad95378c8ee4009.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,e158050d03c50eea6ab54f53aa51645d
train,i_696_png.rf.21e2ec94ae6c9a25f7bc0dbc30605e22.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,5e7a4f7c34e545395a26c401eb5be887
train,i_697_png.rf.2b51841a72c7e28721d45f7719cfd88f.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,93163d988515a9503ef0dd7d05603854
train,i_698_png.rf.1b2f9e76bfd253ba87da18dee6434af9.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,f1e8319775754880c76a021d7a058b05
train,i_69_jpg.rf.bc9c8c610981ebce30f773e075e9b588.jpg,1,0,0,True,301,238,1.2647,JPEG,True,False,a8d6494701fca9cd7720c756e3535791
train,i_700_png.rf.d939ceaa018390ed0ae902d05316db94.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,947bdd15a122f3734a60fb704761b2ab
train,i_701_png.rf.f9885c085f86e2f67402787ad8fba60f.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,fc9d1a46357f1c1ad5f6209dc2d9fec1
train,i_702_png.rf.4c5ebc1825c010bedf1a4a07faf9783a.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,c120989a8d0b451c4d87b4ff261c7705
train,i_703_png.rf.42a39b3c3e1cb8ef57e5064e52ba005f.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,2da267cb53864fed26fde2aa0a7b9333
train,i_704_png.rf.ac877d64d9b8530ac91d35353fa4b676.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,e76abffe84904786d3e99af5dd16ef58
train,i_707_png.rf.d46b5e1596d81cafce808f578c576736.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,af472be370b35bc4551723539a172ba7
train,i_708_png.rf.b640b180900814c40c6ad6470c596b70.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,815217f064221000fc87e9fd75d4d3d4
train,i_709_png.rf.7661dbe0396c54b5969a091d02422187.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,2823e93e9fdd9006f5d3d3fca77f04fc
train,i_710_png.rf.a6b72efed49438c9a5341788bb88dcf1.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,4b91e7da517cb76dc29f8d47153ffbe4
train,i_711_png.rf.571293e5a8c2ed6073e276428f69955d.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,4136879277a27b357e309237a5caeaa6
train,i_713_png.rf.d6652d6fa50d95b3a16c4787a0da874e.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,3f04830f1aa22b6890d2e961dca1b78b
train,i_714_png.rf.b2a8303a513f1e5544cb4777d235892c.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,e61b3b447bc1da733770bb8eb57f2f98
train,i_715_png.rf.b6c1238f7bf1e7d280354bf582b5bff1.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,f5b9145829ab74ff9aa4e54ba6e1ab70
train,i_716_png.rf.0f50889f22a8caf573331288e729452d.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,d1fa31e45cf21e4eda4885315ab91ca5
train,i_718_png.rf.86d6f352d056001f8300102d9d98bf82.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,6d82e93442b12c6eecf731a21001ad5c
train,i_719_png.rf.ff97b12e2e07a327e8455f644086c333.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,220c5ef473e0f5f78ef79695668dca54
train,i_71_jpg.rf.77fa95e72de554de7813f2ecf859180c.jpg,1,0,0,True,204,189,1.0794,JPEG,True,False,b838f3baf45248ecc9b12b93f0fc19da
train,i_723_png.rf.cb96e600e4f9a0c8297d861b3a77065d.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,aae360cfef8af4e60daa500c1e213599
train,i_726_png.rf.e06cea9299e8797a8091589beef07b0f.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,d42d92701592e1425d32a86b945dcdc9
train,i_727_png.rf.d2d8b7d4469c35e871f3288bd4ed2348.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,a0554c0c80698a3ef4dd89f3c4df4092
train,i_728_png.rf.0f6646260838e03b22257ae575fda674.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,de9823f72b243b7c6e489ea0a86854ce
train,i_72_jpg.rf.d377381fcc6915cb28226f96413a9710.jpg,1,0,0,True,291,244,1.1926,JPEG,True,False,df218916fe4ccba5028d5562d0a86d9b
train,i_730_png.rf.837f6d89b514bcfc53a2e7d263545486.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,c44213f2bb1a2568fed79e4ea807a54d
train,i_731_png.rf.8182aea8c30d54f526b23cbcdee52aa3.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,91281f834ee8a69ea52bb088049744cf
train,i_732_png.rf.9b488c6bf88af8ba0549b692d84e6772.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,afb9040abdd264900fc3d7b5440ecb32
train,i_734_png.rf.3c004904a77347b25b9e5b0b760d2991.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,500e383a2ac1721ddbd90bdbd043954a
train,i_736_png.rf.57a5c81b5495a56198c7a93b7acf5997.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,fe8e2e0f35a64cfcc4633ebe4d037597
train,i_739_png.rf.21ec2a289b8875678313d8d6db250298.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,68524357a7158f7e2ffd4d47516d4860
train,i_73_jpg.rf.27ed0acb06029c6f92d673d3ad4b19e8.jpg,1,0,0,True,168,128,1.3125,JPEG,True,False,f5460b3cc3b4a9fe8b188d5d32b979b2
train,i_740_png.rf.4bc614d7f166d482e1bd29158d2ef115.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,61b9ab0b3691a9f9ba6fe6bf8e384cf8
train,i_741_png.rf.02898e5f2e504a1bd1c63e9cb264cb24.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,b6db5bd315847c5859ea1dd585a6e356
train,i_742_png.rf.af6a111588ed71e2190d655126e24be6.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,e0adcdc0b3e30fe203397ee548e7eebb
train,i_743_png.rf.244cec08b9e5916cd39f257ca8e0f716.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,1f617687c68137b4842ef3a3d1d5cdda
train,i_745_png.rf.bedeb2d9b92436f7dfec7fb400791e68.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,b5c23a88e0c3ab492d30522dd070cd3b
train,i_748_png.rf.71f5ded469695eefb2c302e4bc0ad9f8.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,af4005180fa6ec05ffd2186d3309dd7c
train,i_749_png.rf.3b6383a122fe1c8cf4b830b37e16f358.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,d0ba05e0d9d334fb297cfa6a41a41d30
train,i_74_jpg.rf.7503a3ac3695ff57955f1d50c0052981.jpg,1,0,0,True,308,192,1.6042,JPEG,True,False,5c61f2571af2863ee012e51e8e5ae992
train,i_752_png.rf.900b6909316b6a56013b7c3c8099f004.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,5550da175617951582602e242b6a25c2
train,i_753_png.rf.082066a55f47ebff2da85d3bcd8c64e2.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,ef0e69863f416e3645336ed7a571262d
train,i_756_png.rf.a94863044a4f7c7339a3ab9ff0b989cc.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,07b820307afa4c0139445e83be2b7e30
train,i_757_png.rf.75a647de108d493c4f138394cd867963.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,619dd1fbb2edabc6fd23ca6893c815b2
train,i_75_jpg.rf.a26ddda18f91e3c0100c40370ca0e0a0.jpg,1,0,0,True,183,158,1.1582,JPEG,True,False,3e95d0c93ac7842302717c8408cc904e
train,i_760_png.rf.a39c08c33818d1bda5c6232b3bb42eda.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,01ae61c1a10a398960aa04a68c3713a9
train,i_761_png.rf.0d20790ada7b08bfb75f93444fc7de01.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,8b085b36b0c493fb12ebaf45807e7ae8
train,i_762_png.rf.ae5c7d1217d1d429d040819615bae9c2.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,c62d8a7ab7ac7838f6af2ecdd359e2e8
train,i_763_png.rf.92042bc3fe4ba604ab21039f8c00676c.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,e68f27c070c46b7135742316c5c0711a
train,i_765_png.rf.69547d5907dc6d449ef7583640b319b2.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,47dde3d1086d654076a996ba380d8633
train,i_767_png.rf.82c146fcb15a63d3768f7f775947e28b.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,d786512cd307426bacd138b74f76e0c3
train,i_768_png.rf.027b5e645a8b3f3d498756205b469fae.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,6cadabc94eedd76eee328327f9ca145e
train,i_769_png.rf.99aeabb59c03ce5835e1d2f2bfab2dec.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,83d9929916251cccbff2c0df5ec65bdf
train,i_771_png.rf.ef8f3e21f0f6522cbdd03c73a76c4050.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,261b5a9b30acc7c0174e201e03a9cf99
train,i_774_png.rf.7409e26ff1cc4b3ece3ca93c71fc0d5f.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,9d2b1fc2d2b35287ab1256da25ef1bfe
train,i_775_png.rf.48a23cb0fff6034a399ee40c8800f09a.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,f1306f6c23f5746722021a434baefbea
train,i_776_png.rf.06da03925afbb42a0961f8588ca15f68.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,e076be995c7bda0840411f4540b32ccf
train,i_777_png.rf.980d5844c8eeb62ef3d19e3731e5480c.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,a75ca5f7406073fb4c9168a000a230f7
train,i_778_png.rf.63359fa3328f36038d1cc2e9e3d251af.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,6002412c475a5107fbbb4fcfb4ad0841
train,i_779_png.rf.3b8d1ee0312ada748090041eaf526434.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,0f3105f5ed123b241289e51643129032
train,i_77_jpg.rf.398a410fb8e08ebf08736cc694f71b62.jpg,1,0,0,True,327,249,1.3133,JPEG,True,False,f6841aecfddd75bd5c9a61e1f20f9d59
train,i_780_png.rf.2d13defb1cead6d7989749afd2b136ec.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,91df27f964c0a004832e26de6a7f6bb3
train,i_781_png.rf.cdb448d113526fc6a25bc8940e6c9ddd.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,3bbc7b5f777149fc150418d3830576d1
train,i_782_png.rf.1c9da4d23982ec915070155973459686.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,c5511e1708a8f221566bf2ac79d0d99c
train,i_785_png.rf.ecb532725d55585a6bbd2a425c339aed.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,f233d52f700a6c84d6abee5f4b95b638
train,i_786_png.rf.e6086c93d656d3631d9960ebc20a7d6c.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,830defc4f2d1f84e0286f8bab164f346
train,i_787_png.rf.557f3376a70c5e794322bcfe0966e83a.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,33d100b457e507e80affd3df2c7ff991
train,i_789_png.rf.60f1f617f4ac3529a7a141012c47fb65.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,4ce30b099f70cf9d190a9bc2797fbcc9
train,i_78_jpg.rf.1851950330b5f1d3bf1b0e08d2984c92.jpg,1,0,0,True,292,196,1.4898,JPEG,True,False,e10a6f734a9a4803c0ec0e7488e9a27a
train,i_791_png.rf.def8cdc5b7ff9bdaaba6711e5e89603f.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,1335e1430a469ee08d3844d048859b0e
train,i_792_png.rf.3a57720e2a48ebde39823f38bdea946d.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,daa8a302627b64e6f2373c41ed78cf97
train,i_793_png.rf.7d698071b18a0909b3c8e07103c9b0f4.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,b8bb957bfc142f35eb1e715c298254a6
train,i_796_png.rf.b72714d9a8be774c1353f79d22278ffb.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,77a0faea6bd49c4095a4af50c11b8e33
train,i_797_png.rf.0be13b9d87b01f411df2ebe1adbdb68e.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,1f4eaf41f90ec8a54b499b68d4d53327
train,i_798_png.rf.ea156ba6492c091566ce63bc7e074766.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,1c01f7a6854e076b6e0a954bcf27219f
train,i_799_png.rf.b9f26b9d2cae26502e49e174cc489c3b.jpg,1,0,0,True,120,80,1.5,JPEG,True,False,ed6e8a30b4f3b516431ae2a2a7f17fcd
train,i_79_jpg.rf.c161ee2b07b03b7b7e0257a9de09ad0c.jpg,1,0,0,True,180,194,0.9278,JPEG,True,False,cebbc9e91bd4130b2544e0825f875b4c
