source_split,original_filename,crop_filename,original_width,original_height,crop_width,crop_height,class_id,disease_name,bbox_x_center,bbox_y_center,bbox_width,bbox_height,padding,quality_status,rejection_reason
train,i_613_png.rf.051199c8ca89870b688e85d469da2b21.jpg,i_613_png.rf.051199c8ca89870b688e85d469da2b21_box00.jpg,120,80,37,25,0,Cataract,0.48666666666666664,0.60575,0.25233333333333335,0.256625,0.1,accepted,
train,i_614_png.rf.1140ef4661e354e18e3b624144dcb6b4.jpg,i_614_png.rf.1140ef4661e354e18e3b624144dcb6b4_box00.jpg,120,80,41,29,0,Cataract,0.4860833333333333,0.47850000000000004,0.2743333333333334,0.28875,0.1,accepted,
train,i_617_png.rf.47a58c5c406fca7c1b39f634ebaf43e6.jpg,i_617_png.rf.47a58c5c406fca7c1b39f634ebaf43e6_box00.jpg,120,80,38,27,0,Cataract,0.5167499999999999,0.545375,0.25925,0.266125,0.1,accepted,
train,i_618_png.rf.c52d2246e760175e886193892f857a24.jpg,i_618_png.rf.c52d2246e760175e886193892f857a24_box00.jpg,120,80,36,26,0,Cataract,0.5731666666666667,0.51725,0.24366666666666664,0.260125,0.1,accepted,
train,i_619_png.rf.7e1f35f91a717c2ad30c12cbe84dda13.jpg,i_619_png.rf.7e1f35f91a717c2ad30c12cbe84dda13_box00.jpg,120,80,37,28,0,Cataract,0.5190833333333333,0.587125,0.25,0.276625,0.1,accepted,
train,i_620_png.rf.c8ebab73bf6684a81f9c2ea6a0d9e61c.jpg,i_620_png.rf.c8ebab73bf6684a81f9c2ea6a0d9e61c_box00.jpg,120,80,37,30,0,Cataract,0.5133333333333333,0.51325,0.24533333333333335,0.29562499999999997,0.1,accepted,
train,i_621_png.rf.6aff9279aed619f38b8c07645a0d2318.jpg,i_621_png.rf.6aff9279aed619f38b8c07645a0d2318_box00.jpg,120,80,34,29,0,Cataract,0.45808333333333334,0.558875,0.23550000000000001,0.287875,0.1,accepted,
train,i_623_png.rf.fba0bf1105e45bc0b99bf6a0d9297511.jpg,i_623_png.rf.fba0bf1105e45bc0b99bf6a0d9297511_box00.jpg,120,80,33,27,0,Cataract,0.5104166666666666,0.495875,0.22566666666666665,0.27137500000000003,0.1,accepted,
train,i_625_png.rf.5c83e7d45cb2cd8655b2b90e58e823f7.jpg,i_625_png.rf.5c83e7d45cb2cd8655b2b90e58e823f7_box00.jpg,120,80,37,32,0,Cataract,0.51275,0.54975,0.24425,0.3165,0.1,accepted,
train,i_628_png.rf.effe7a753331dfb1c6be855f9ab481d7.jpg,i_628_png.rf.effe7a753331dfb1c6be855f9ab481d7_box00.jpg,120,80,39,28,0,Cataract,0.4640833333333333,0.560625,0.26275,0.281,0.1,accepted,
train,i_629_png.rf.fe64f38a8138000d29e9537010d95dc8.jpg,i_629_png.rf.fe64f38a8138000d29e9537010d95dc8_box00.jpg,120,80,39,29,0,Cataract,0.5139166666666667,0.528875,0.2673333333333333,0.29562499999999997,0.1,accepted,
train,i_62_jpg.rf.f91709c02f3d8c0c8da7699486bcbfc1.jpg,i_62_jpg.rf.f91709c02f3d8c0c8da7699486bcbfc1_box00.jpg,154,132,53,43,0,Cataract,0.5098051948051948,0.5149242424242424,0.2761688311688312,0.2652272727272727,0.1,accepted,
train,i_630_png.rf.3869cb1d5cbd67021e872dcad5a278b4.jpg,i_630_png.rf.3869cb1d5cbd67021e872dcad5a278b4_box00.jpg,120,80,40,29,0,Cataract,0.456,0.583625,0.26966666666666667,0.294,0.1,accepted,
train,i_631_png.rf.a210560e26b7dea150daceed0313b77f.jpg,i_631_png.rf.a210560e26b7dea150daceed0313b77f_box00.jpg,120,80,38,29,0,Cataract,0.5155833333333333,0.627875,0.2569166666666666,0.29575,0.1,accepted,
train,i_633_png.rf.ae804f06306da15b5bd3eabab1864151.jpg,i_633_png.rf.ae804f06306da15b5bd3eabab1864151_box00.jpg,120,80,40,31,0,Cataract,0.43516666666666665,0.55325,0.26966666666666667,0.313125,0.1,accepted,
train,i_634_png.rf.59b3efe3be33ab9d81e927aa11aaa765.jpg,i_634_png.rf.59b3efe3be33ab9d81e927aa11aaa765_box00.jpg,120,80,40,29,0,Cataract,0.4583333333333333,0.634,0.2673333333333333,0.2975,0.1,accepted,
train,i_635_png.rf.e7932a442ee568b9597e680b84e337a0.jpg,i_635_png.rf.e7932a442ee568b9597e680b84e337a0_box00.jpg,120,80,42,31,0,Cataract,0.5145000000000001,0.59225,0.28241666666666665,0.307875,0.1,accepted,
train,i_636_png.rf.c660fc1782e5916b98fb7a2a3b128f41.jpg,i_636_png.rf.c660fc1782e5916b98fb7a2a3b128f41_box00.jpg,120,80,40,34,0,Cataract,0.44325,0.51375,0.272,0.343375,0.1,accepted,
train,i_639_png.rf.ea7f7b5029fb03379466108c28eddd14.jpg,i_639_png.rf.ea7f7b5029fb03379466108c28eddd14_box00.jpg,120,80,39,31,0,Cataract,0.48000000000000004,0.504625,0.26566666666666666,0.309625,0.1,accepted,
train,i_642_png.rf.5af186a4107bc08e5abf390c42e60265.jpg,i_642_png.rf.5af186a4107bc08e5abf390c42e60265_box00.jpg,120,80,42,34,0,Cataract,0.4736666666666667,0.47862499999999997,0.2875833333333333,0.34075,0.1,accepted,
train,i_644_png.rf.298e4598a525f4682e624a4a1bc89a85.jpg,i_644_png.rf.298e4598a525f4682e624a4a1bc89a85_box00.jpg,120,80,41,31,0,Cataract,0.4465,0.509,0.2818333333333333,0.307875,0.1,accepted,
train,i_646_png.rf.680508a2898dece5adda3425a0e219a9.jpg,i_646_png.rf.680508a2898dece5adda3425a0e219a9_box00.jpg,120,80,41,33,0,Cataract,0.5711666666666667,0.4655,0.27775,0.335625,0.1,accepted,
train,i_647_png.rf.98d66a1600f18ab1b3b7ca7b614c5962.jpg,i_647_png.rf.98d66a1600f18ab1b3b7ca7b614c5962_box00.jpg,120,80,42,33,0,Cataract,0.47391666666666665,0.46987500000000004,0.28475,0.33387500000000003,0.1,accepted,
train,i_648_png.rf.3f2fec0dbb8e77e3dbdff9595d4c9e16.jpg,i_648_png.rf.3f2fec0dbb8e77e3dbdff9595d4c9e16_box00.jpg,120,80,42,35,0,Cataract,0.5399166666666667,0.48250000000000004,0.28475,0.353875,0.1,accepted,
train,i_649_png.rf.c5a086b73a23f01fac124cd6daf3cadd.jpg,i_649_png.rf.c5a086b73a23f01fac124cd6daf3cadd_box00.jpg,120,80,41,34,0,Cataract,0.4453333333333333,0.488125,0.27258333333333334,0.339125,0.1,accepted,
train,i_650_png.rf.11fc7c87ccae682db570f41787c75a2b.jpg,i_650_png.rf.11fc7c87ccae682db570f41787c75a2b_box00.jpg,120,80,43,34,0,Cataract,0.50175,0.47074999999999995,0.2916666666666667,0.346,0.1,accepted,
train,i_651_png.rf.1ab8a7a7639680784930e9e6df6c0ebb.jpg,i_651_png.rf.1ab8a7a7639680784930e9e6df6c0ebb_box00.jpg,120,80,42,34,0,Cataract,0.5654166666666666,0.48250000000000004,0.28008333333333335,0.343375,0.1,accepted,
train,i_652_png.rf.424358787b8fd2732a65f52f41809e84.jpg,i_652_png.rf.424358787b8fd2732a65f52f41809e84_box00.jpg,120,80,40,33,0,Cataract,0.44358333333333333,0.515,0.26908333333333334,0.330375,0.1,accepted,
train,i_654_png.rf.af9a31ae1d91442f4999c44f7d94ad80.jpg,i_654_png.rf.af9a31ae1d91442f4999c44f7d94ad80_box00.jpg,120,80,34,29,0,Cataract,0.55125,0.538875,0.22741666666666666,0.289625,0.1,accepted,
train,i_655_png.rf.4dc5c3b5ec6b35c918acec392ec99d7a.jpg,i_655_png.rf.4dc5c3b5ec6b35c918acec392ec99d7a_box00.jpg,120,80,41,32,0,Cataract,0.48033333333333333,0.49675,0.2765833333333333,0.32525,0.1,accepted,
train,i_656_png.rf.9e685e3f39880fc5d44ac46fbc8ebd47.jpg,i_656_png.rf.9e685e3f39880fc5d44ac46fbc8ebd47_box00.jpg,120,80,41,33,0,Cataract,0.5029166666666667,0.445625,0.28008333333333335,0.32687499999999997,0.1,accepted,
train,i_657_png.rf.16d341e7e29496ae44457eeb822505ad.jpg,i_657_png.rf.16d341e7e29496ae44457eeb822505ad_box00.jpg,120,80,43,33,0,Cataract,0.4444166666666666,0.4925,0.2951666666666667,0.32687499999999997,0.1,accepted,
train,i_658_png.rf.8cfeb01733789c91eba82eab758b5cbe.jpg,i_658_png.rf.8cfeb01733789c91eba82eab758b5cbe_box00.jpg,120,80,41,33,0,Cataract,0.50575,0.48250000000000004,0.27891666666666665,0.333,0.1,accepted,
train,i_659_png.rf.29ea576dcafee7b4e5ffe33771b1aac0.jpg,i_659_png.rf.29ea576dcafee7b4e5ffe33771b1aac0_box00.jpg,120,80,45,34,0,Cataract,0.47391666666666665,0.43899999999999995,0.3055833333333334,0.33987500000000004,0.1,accepted,
train,i_65_jpg.rf.bec3f0175620191263770c9c7af53b6b.jpg,i_65_jpg.rf.bec3f0175620191263770c9c7af53b6b_box00.jpg,358,217,115,107,0,Cataract,0.5043575418994414,0.5217050691244239,0.26692737430167596,0.40677419354838706,0.1,accepted,
train,i_660_png.rf.0c9253ef76084023b5cbe33622e8df14.jpg,i_660_png.rf.0c9253ef76084023b5cbe33622e8df14_box00.jpg,120,80,42,29,0,Cataract,0.5051666666666667,0.50725,0.28475,0.2835,0.1,accepted,
train,i_662_png.rf.e0ceebadc5fb2a75f0ad6cf5d0eb6459.jpg,i_662_png.rf.e0ceebadc5fb2a75f0ad6cf5d0eb6459_box00.jpg,120,80,41,28,0,Cataract,0.5515000000000001,0.499375,0.28008333333333335,0.28875,0.1,accepted,
train,i_663_png.rf.890c8c7b666e613812b297c0819671b1.jpg,i_663_png.rf.890c8c7b666e613812b297c0819671b1_box00.jpg,120,80,39,32,0,Cataract,0.4473333333333333,0.491125,0.26616666666666666,0.319125,0.1,accepted,
train,i_664_png.rf.a851934e35192c8c936a5810ef91fa77.jpg,i_664_png.rf.a851934e35192c8c936a5810ef91fa77_box00.jpg,120,80,43,31,0,Cataract,0.5694166666666667,0.476875,0.2951666666666667,0.3095,0.1,accepted,
train,i_666_png.rf.f76444613c1d377deb418d9c1cd58033.jpg,i_666_png.rf.f76444613c1d377deb418d9c1cd58033_box00.jpg,120,80,41,31,0,Cataract,0.50175,0.4655,0.27775,0.31475,0.1,accepted,
train,i_669_png.rf.a6b6fcd94c985f104c96e85d4717022f.jpg,i_669_png.rf.a6b6fcd94c985f104c96e85d4717022f_box00.jpg,120,80,45,28,0,Cataract,0.47225,0.44725000000000004,0.3020833333333333,0.27825,0.1,accepted,
train,i_66_jpg.rf.05b405d31e33aeefe211b7152f4ffa51.jpg,i_66_jpg.rf.05b405d31e33aeefe211b7152f4ffa51_box00.jpg,300,246,177,122,0,Cataract,0.5440999999999999,0.48004065040650407,0.4882,0.40959349593495936,0.1,accepted,
train,i_671_png.rf.243291ba8c7c984ec4ae50b7c7e58e8c.jpg,i_671_png.rf.243291ba8c7c984ec4ae50b7c7e58e8c_box00.jpg,120,80,43,24,0,Cataract,0.5387500000000001,0.5255,0.29633333333333334,0.24700000000000003,0.1,accepted,
train,i_672_png.rf.f087499d8b078c63e2aedc59f1e89d85.jpg,i_672_png.rf.f087499d8b078c63e2aedc59f1e89d85_box00.jpg,120,80,42,31,0,Cataract,0.41725,0.544125,0.28933333333333333,0.317375,0.1,accepted,
train,i_674_png.rf.3785b8a0e10d1996ec9797427b483d99.jpg,i_674_png.rf.3785b8a0e10d1996ec9797427b483d99_box00.jpg,120,80,42,27,0,Cataract,0.48441666666666666,0.5445,0.28933333333333333,0.2645,0.1,accepted,
train,i_675_png.rf.5bd416261645b884b9a63135fb590bbf.jpg,i_675_png.rf.5bd416261645b884b9a63135fb590bbf_box00.jpg,120,80,43,32,0,Cataract,0.50925,0.48724999999999996,0.2905,0.3165,0.1,accepted,
train,i_676_png.rf.b7ade8d72c425bf22e5895e891f5cfa3.jpg,i_676_png.rf.b7ade8d72c425bf22e5895e891f5cfa3_box00.jpg,120,80,44,32,0,Cataract,0.5425,0.48637499999999995,0.29341666666666666,0.31475,0.1,accepted,
train,i_677_png.rf.2dfde4d71c8745ede8c453715857a13c.jpg,i_677_png.rf.2dfde4d71c8745ede8c453715857a13c_box00.jpg,120,80,42,29,0,Cataract,0.5095833333333333,0.492875,0.28300000000000003,0.29825,0.1,accepted,
train,i_678_png.rf.65acd3519b2cbaa00bf05b96153f33f7.jpg,i_678_png.rf.65acd3519b2cbaa00bf05b96153f33f7_box00.jpg,120,80,42,26,0,Cataract,0.45025,0.548,0.28358333333333335,0.26437499999999997,0.1,accepted,
train,i_67_jpg.rf.a3a4f1979f1e8d66015696660565ffc1.jpg,i_67_jpg.rf.a3a4f1979f1e8d66015696660565ffc1_box00.jpg,328,218,74,50,0,Cataract,0.4624085365853658,0.5056880733944954,0.1863109756097561,0.18908256880733945,0.1,accepted,
train,i_680_png.rf.770e11fd643379fc4093f9b0e088bef2.jpg,i_680_png.rf.770e11fd643379fc4093f9b0e088bef2_box00.jpg,120,80,40,29,0,Cataract,0.47741666666666666,0.48637499999999995,0.27316666666666667,0.2905,0.1,accepted,
train,i_681_png.rf.bdeda45ec78db0992727afff81efa37b.jpg,i_681_png.rf.bdeda45ec78db0992727afff81efa37b_box00.jpg,120,80,40,26,0,Cataract,0.5075,0.51025,0.26616666666666666,0.260125,0.1,accepted,
train,i_682_png.rf.eea5d1bc1e72fa4d5b0ee2d8b61b48c7.jpg,i_682_png.rf.eea5d1bc1e72fa4d5b0ee2d8b61b48c7_box00.jpg,120,80,43,27,0,Cataract,0.5035000000000001,0.44037499999999996,0.2881666666666666,0.27475,0.1,accepted,
train,i_686_png.rf.a030644b8eec04ffbcf576711cd338f8.jpg,i_686_png.rf.a030644b8eec04ffbcf576711cd338f8_box00.jpg,120,80,41,32,0,Cataract,0.48033333333333333,0.48674999999999996,0.2765833333333333,0.320875,0.1,accepted,
train,i_688_png.rf.8912b0d0777fb7906bf56b4b7746d507.jpg,i_688_png.rf.8912b0d0777fb7906bf56b4b7746d507_box00.jpg,120,80,38,33,0,Cataract,0.5075,0.522375,0.26158333333333333,0.3295,0.1,accepted,
train,i_68_jpg.rf.eba3671dca27dbf85075886ced7d2e87.jpg,i_68_jpg.rf.eba3671dca27dbf85075886ced7d2e87_box00.jpg,311,226,104,77,0,Cataract,0.4987138263665595,0.5473008849557522,0.27488745980707396,0.28079646017699117,0.1,accepted,
train,i_690_png.rf.eab8e645b36e38cff9d8f8e72610e5ff.jpg,i_690_png.rf.eab8e645b36e38cff9d8f8e72610e5ff_box00.jpg,120,80,40,33,0,Cataract,0.4745,0.50675,0.272,0.3295,0.1,accepted,
train,i_691_png.rf.75b8fbc764d217dbbf3ad9e6f2b6c2af.jpg,i_691_png.rf.75b8fbc764d217dbbf3ad9e6f2b6c2af_box00.jpg,120,80,41,31,0,Cataract,0.44558333333333333,0.45375,0.2765833333333333,0.317375,0.1,accepted,
train,i_692_png.rf.ca00a5ebbb17500c27041a02014f009f.jpg,i_692_png.rf.ca00a5ebbb17500c27041a02014f009f_box00.jpg,120,80,40,25,0,Cataract,0.50725,0.46900000000000003,0.27375,0.259125,0.1,accepted,
train,i_695_png.rf.08657216aa53a6038ad95378c8ee4009.jpg,i_695_png.rf.08657216aa53a6038ad95378c8ee4009_box00.jpg,120,80,43,32,0,Cataract,0.5393333333333333,0.488125,0.2905,0.31825000000000003,0.1,accepted,
train,i_696_png.rf.21e2ec94ae6c9a25f7bc0dbc30605e22.jpg,i_696_png.rf.21e2ec94ae6c9a25f7bc0dbc30605e22_box00.jpg,120,80,42,31,0,Cataract,0.45083333333333336,0.495,0.287,0.31124999999999997,0.1,accepted,
train,i_697_png.rf.2b51841a72c7e28721d45f7719cfd88f.jpg,i_697_png.rf.2b51841a72c7e28721d45f7719cfd88f_box00.jpg,120,80,41,32,0,Cataract,0.51125,0.499375,0.27949999999999997,0.32,0.1,accepted,
train,i_698_png.rf.1b2f9e76bfd253ba87da18dee6434af9.jpg,i_698_png.rf.1b2f9e76bfd253ba87da18dee6434af9_box00.jpg,120,80,39,27,0,Cataract,0.5613333333333334,0.505875,0.26508333333333334,0.26875,0.1,accepted,
train,i_69_jpg.rf.bc9c8c610981ebce30f773e075e9b588.jpg,i_69_jpg.rf.bc9c8c610981ebce30f773e075e9b588_box00.jpg,301,238,144,105,0,Cataract,0.53156146179402,0.5018487394957983,0.39867109634551495,0.36298319327731093,0.1,accepted,
train,i_700_png.rf.d939ceaa018390ed0ae902d05316db94.jpg,i_700_png.rf.d939ceaa018390ed0ae902d05316db94_box00.jpg,120,80,37,32,0,Cataract,0.4815,0.47775,0.25116666666666665,0.328625,0.1,accepted,
train,i_701_png.rf.f9885c085f86e2f67402787ad8fba60f.jpg,i_701_png.rf.f9885c085f86e2f67402787ad8fba60f_box00.jpg,120,80,32,33,0,Cataract,0.5353333333333333,0.45599999999999996,0.213,0.330375,0.1,accepted,
train,i_702_png.rf.4c5ebc1825c010bedf1a4a07faf9783a.jpg,i_702_png.rf.4c5ebc1825c010bedf1a4a07faf9783a_box00.jpg,120,80,33,25,0,Cataract,0.513,0.40737500000000004,0.2205,0.24,0.1,accepted,
train,i_703_png.rf.42a39b3c3e1cb8ef57e5064e52ba005f.jpg,i_703_png.rf.42a39b3c3e1cb8ef57e5064e52ba005f_box00.jpg,120,80,34,29,0,Cataract,0.45225000000000004,0.45775,0.2309166666666667,0.292125,0.1,accepted,
train,i_704_png.rf.ac877d64d9b8530ac91d35353fa4b676.jpg,i_704_png.rf.ac877d64d9b8530ac91d35353fa4b676_box00.jpg,120,80,39,34,0,Cataract,0.50175,0.45949999999999996,0.2639166666666667,0.34425,0.1,accepted,
train,i_707_png.rf.d46b5e1596d81cafce808f578c576736.jpg,i_707_png.rf.d46b5e1596d81cafce808f578c576736_box00.jpg,120,80,39,32,0,Cataract,0.5055,0.44037499999999996,0.261,0.32687499999999997,0.1,accepted,
train,i_708_png.rf.b640b180900814c40c6ad6470c596b70.jpg,i_708_png.rf.b640b180900814c40c6ad6470c596b70_box00.jpg,120,80,37,33,0,Cataract,0.48175,0.44299999999999995,0.24825,0.332125,0.1,accepted,
train,i_709_png.rf.7661dbe0396c54b5969a091d02422187.jpg,i_709_png.rf.7661dbe0396c54b5969a091d02422187_box00.jpg,120,80,41,28,0,Cataract,0.478,0.524625,0.27891666666666665,0.28700000000000003,0.1,accepted,
train,i_710_png.rf.a6b72efed49438c9a5341788bb88dcf1.jpg,i_710_png.rf.a6b72efed49438c9a5341788bb88dcf1_box00.jpg,120,80,39,32,0,Cataract,0.5043333333333334,0.45162500000000005,0.26566666666666666,0.31825000000000003,0.1,accepted,
train,i_711_png.rf.571293e5a8c2ed6073e276428f69955d.jpg,i_711_png.rf.571293e5a8c2ed6073e276428f69955d_box00.jpg,120,80,40,33,0,Cataract,0.5121666666666667,0.506375,0.2708333333333333,0.3235,0.1,accepted,
train,i_713_png.rf.d6652d6fa50d95b3a16c4787a0da874e.jpg,i_713_png.rf.d6652d6fa50d95b3a16c4787a0da874e_box00.jpg,120,80,38,28,0,Cataract,0.5335833333333333,0.46287500000000004,0.25116666666666665,0.28875,0.1,accepted,
train,i_714_png.rf.b2a8303a513f1e5544cb4777d235892c.jpg,i_714_png.rf.b2a8303a513f1e5544cb4777d235892c_box00.jpg,120,80,42,30,0,Cataract,0.5347500000000001,0.524625,0.2881666666666666,0.297375,0.1,accepted,
train,i_715_png.rf.b6c1238f7bf1e7d280354bf582b5bff1.jpg,i_715_png.rf.b6c1238f7bf1e7d280354bf582b5bff1_box00.jpg,120,80,40,29,0,Cataract,0.47625,0.42037500000000005,0.2685,0.297375,0.1,accepted,
train,i_716_png.rf.0f50889f22a8caf573331288e729452d.jpg,i_716_png.rf.0f50889f22a8caf573331288e729452d_box00.jpg,120,80,37,34,0,Cataract,0.478,0.47462499999999996,0.25116666666666665,0.33475,0.1,accepted,
train,i_718_png.rf.86d6f352d056001f8300102d9d98bf82.jpg,i_718_png.rf.86d6f352d056001f8300102d9d98bf82_box00.jpg,120,80,39,34,0,Cataract,0.5060833333333333,0.473375,0.26216666666666666,0.34075,0.1,accepted,
train,i_719_png.rf.ff97b12e2e07a327e8455f644086c333.jpg,i_719_png.rf.ff97b12e2e07a327e8455f644086c333_box00.jpg,120,80,38,31,0,Cataract,0.5731666666666667,0.48025,0.2575,0.313,0.1,accepted,
train,i_71_jpg.rf.77fa95e72de554de7813f2ecf859180c.jpg,i_71_jpg.rf.77fa95e72de554de7813f2ecf859180c_box00.jpg,204,189,127,93,0,Cataract,0.5804901960784313,0.4371957671957672,0.5138725490196079,0.4070370370370371,0.1,accepted,
train,i_723_png.rf.cb96e600e4f9a0c8297d861b3a77065d.jpg,i_723_png.rf.cb96e600e4f9a0c8297d861b3a77065d_box00.jpg,120,80,40,33,0,Cataract,0.5086666666666667,0.465125,0.2708333333333333,0.3295,0.1,accepted,
train,i_726_png.rf.e06cea9299e8797a8091589beef07b0f.jpg,i_726_png.rf.e06cea9299e8797a8091589beef07b0f_box00.jpg,120,80,38,30,0,Cataract,0.41725,0.514125,0.25466666666666665,0.297375,0.1,accepted,
train,i_727_png.rf.d2d8b7d4469c35e871f3288bd4ed2348.jpg,i_727_png.rf.d2d8b7d4469c35e871f3288bd4ed2348_box00.jpg,120,80,39,30,0,Cataract,0.452,0.479375,0.26158333333333333,0.300875,0.1,accepted,
train,i_728_png.rf.0f6646260838e03b22257ae575fda674.jpg,i_728_png.rf.0f6646260838e03b22257ae575fda674_box00.jpg,120,80,39,36,0,Cataract,0.5086666666666667,0.45075000000000004,0.2639166666666667,0.368625,0.1,accepted,
train,i_72_jpg.rf.d377381fcc6915cb28226f96413a9710.jpg,i_72_jpg.rf.d377381fcc6915cb28226f96413a9710_box00.jpg,291,244,73,76,0,Cataract,0.42704467353951886,0.4638934426229508,0.2054639175257732,0.2565983606557377,0.1,accepted,
train,i_730_png.rf.837f6d89b514bcfc53a2e7d263545486.jpg,i_730_png.rf.837f6d89b514bcfc53a2e7d263545486_box00.jpg,120,80,36,30,0,Cataract,0.48033333333333333,0.4495,0.24191666666666667,0.30862500000000004,0.1,accepted,
train,i_731_png.rf.8182aea8c30d54f526b23cbcdee52aa3.jpg,i_731_png.rf.8182aea8c30d54f526b23cbcdee52aa3_box00.jpg,120,80,39,33,0,Cataract,0.5361666666666667,0.446375,0.2598333333333333,0.339,0.1,accepted,
train,i_732_png.rf.9b488c6bf88af8ba0549b692d84e6772.jpg,i_732_png.rf.9b488c6bf88af8ba0549b692d84e6772_box00.jpg,120,80,36,34,0,Cataract,0.47683333333333333,0.43600000000000005,0.24191666666666667,0.34249999999999997,0.1,accepted,
train,i_734_png.rf.3c004904a77347b25b9e5b0b760d2991.jpg,i_734_png.rf.3c004904a77347b25b9e5b0b760d2991_box00.jpg,120,80,39,26,0,Cataract,0.50925,0.47850000000000004,0.26275,0.2575,0.1,accepted,
train,i_736_png.rf.57a5c81b5495a56198c7a93b7acf5997.jpg,i_736_png.rf.57a5c81b5495a56198c7a93b7acf5997_box00.jpg,120,80,37,34,0,Cataract,0.5324166666666666,0.46375,0.24883333333333332,0.34249999999999997,0.1,accepted,
train,i_739_png.rf.21ec2a289b8875678313d8d6db250298.jpg,i_739_png.rf.21ec2a289b8875678313d8d6db250298_box00.jpg,120,80,39,33,0,Cataract,0.47833333333333333,0.45775,0.26908333333333334,0.34075,0.1,accepted,
train,i_73_jpg.rf.27ed0acb06029c6f92d673d3ad4b19e8.jpg,i_73_jpg.rf.27ed0acb06029c6f92d673d3ad4b19e8_box00.jpg,168,128,51,43,0,Cataract,0.44244047619047616,0.514609375,0.24601190476190476,0.272265625,0.1,accepted,
train,i_740_png.rf.4bc614d7f166d482e1bd29158d2ef115.jpg,i_740_png.rf.4bc614d7f166d482e1bd29158d2ef115_box00.jpg,120,80,31,34,0,Cataract,0.53675,0.46375,0.20541666666666666,0.335625,0.1,accepted,
train,i_741_png.rf.02898e5f2e504a1bd1c63e9cb264cb24.jpg,i_741_png.rf.02898e5f2e504a1bd1c63e9cb264cb24_box00.jpg,120,80,36,29,0,Cataract,0.48033333333333333,0.47850000000000004,0.24425,0.28875,0.1,accepted,
train,i_742_png.rf.af6a111588ed71e2190d655126e24be6.jpg,i_742_png.rf.af6a111588ed71e2190d655126e24be6_box00.jpg,120,80,36,31,0,Cataract,0.4485,0.4325,0.24075,0.31825000000000003,0.1,accepted,
train,i_743_png.rf.244cec08b9e5916cd39f257ca8e0f716.jpg,i_743_png.rf.244cec08b9e5916cd39f257ca8e0f716_box00.jpg,120,80,36,34,0,Cataract,0.50925,0.448625,0.24425,0.34162499999999996,0.1,accepted,
train,i_745_png.rf.bedeb2d9b92436f7dfec7fb400791e68.jpg,i_745_png.rf.bedeb2d9b92436f7dfec7fb400791e68_box00.jpg,120,80,38,31,0,Cataract,0.47391666666666665,0.445625,0.2569166666666666,0.313,0.1,accepted,
train,i_748_png.rf.71f5ded469695eefb2c302e4bc0ad9f8.jpg,i_748_png.rf.71f5ded469695eefb2c302e4bc0ad9f8_box00.jpg,120,80,40,28,0,Cataract,0.452,0.45162500000000005,0.2685,0.2765,0.1,accepted,
train,i_749_png.rf.3b6383a122fe1c8cf4b830b37e16f358.jpg,i_749_png.rf.3b6383a122fe1c8cf4b830b37e16f358_box00.jpg,120,80,38,35,0,Cataract,0.5098333333333334,0.448125,0.25925,0.353,0.1,accepted,
train,i_74_jpg.rf.7503a3ac3695ff57955f1d50c0052981.jpg,i_74_jpg.rf.7503a3ac3695ff57955f1d50c0052981_box00.jpg,308,192,93,84,0,Cataract,0.5319155844155845,0.45338541666666665,0.24892857142857144,0.3633854166666666,0.1,accepted,
train,i_752_png.rf.900b6909316b6a56013b7c3c8099f004.jpg,i_752_png.rf.900b6909316b6a56013b7c3c8099f004_box00.jpg,120,80,40,30,0,Cataract,0.5685833333333333,0.45125000000000004,0.26908333333333334,0.30175,0.1,accepted,
train,i_753_png.rf.082066a55f47ebff2da85d3bcd8c64e2.jpg,i_753_png.rf.082066a55f47ebff2da85d3bcd8c64e2_box00.jpg,120,80,37,32,0,Cataract,0.47775,0.445125,0.24708333333333332,0.320875,0.1,accepted,
train,i_756_png.rf.a94863044a4f7c7339a3ab9ff0b989cc.jpg,i_756_png.rf.a94863044a4f7c7339a3ab9ff0b989cc_box00.jpg,120,80,40,30,0,Cataract,0.48033333333333333,0.495,0.272,0.300875,0.1,accepted,
train,i_757_png.rf.75a647de108d493c4f138394cd867963.jpg,i_757_png.rf.75a647de108d493c4f138394cd867963_box00.jpg,120,80,42,36,0,Cataract,0.5359166666666667,0.48724999999999996,0.28358333333333335,0.35812499999999997,0.1,accepted,
train,i_75_jpg.rf.a26ddda18f91e3c0100c40370ca0e0a0.jpg,i_75_jpg.rf.a26ddda18f91e3c0100c40370ca0e0a0_box00.jpg,183,158,42,39,0,Cataract,0.5726229508196722,0.545253164556962,0.18896174863387977,0.19924050632911391,0.1,accepted,
train,i_760_png.rf.a39c08c33818d1bda5c6232b3bb42eda.jpg,i_760_png.rf.a39c08c33818d1bda5c6232b3bb42eda_box00.jpg,120,80,38,30,0,Cataract,0.5251666666666667,0.512,0.25175000000000003,0.30874999999999997,0.1,accepted,
train,i_761_png.rf.0d20790ada7b08bfb75f93444fc7de01.jpg,i_761_png.rf.0d20790ada7b08bfb75f93444fc7de01_box00.jpg,120,80,38,31,0,Cataract,0.45749999999999996,0.5315000000000001,0.2598333333333333,0.32175,0.1,accepted,
train,i_762_png.rf.ae5c7d1217d1d429d040819615bae9c2.jpg,i_762_png.rf.ae5c7d1217d1d429d040819615bae9c2_box00.jpg,120,80,39,31,0,Cataract,0.48783333333333334,0.49424999999999997,0.2639166666666667,0.32,0.1,accepted,
